,Athlete,Nation,Sport,Role,Era,Participations,Start Year,End Year,Years,Sport_full,Sport_Type
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2000,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2001,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2002,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2003,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2004,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2005,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2006,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2007,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2008,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2009,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2010,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2011,Equestrian Dressage,Individual
27,Anky van Grunsven,Netherlands,EDR,Olympics/Other,"(1988, 2012)",7,1988,2012,2012,Equestrian Dressage,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1984,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1985,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1986,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1987,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1988,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1989,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1990,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1991,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1992,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1993,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1994,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1995,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1996,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1997,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1998,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1999,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2000,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2001,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2002,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2003,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2004,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2005,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2006,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2007,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2008,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2009,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2010,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2011,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2012,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2013,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2014,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2015,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2016,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2017,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2018,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2019,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2020,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2021,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,CTR,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2022,Canoe Slalom,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1984,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1985,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1986,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1987,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1988,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1989,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1990,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1991,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1992,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1993,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1994,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1995,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1996,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1997,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1998,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,1999,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2000,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2001,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2002,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2003,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2004,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2005,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2006,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2007,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2008,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2009,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2010,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2011,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2012,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2013,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2014,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2015,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2016,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2017,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2018,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2019,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2020,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2021,Speed Skating,Individual
28,Seiko Hashimoto,Japan,SSK,Olympics/Other/Administrator,"(1984, 2022)",7,1984,2022,2022,Speed Skating,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,1992,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,1993,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,1994,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,1995,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,1996,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,1997,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,1998,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,1999,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2000,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2001,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2002,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2003,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2004,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2005,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2006,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2007,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2008,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2009,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2010,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2011,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2012,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2013,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2014,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2015,Rowing,Individual
29,Katsiaryna Khadatovich-Karsten,"Belarus, Unified Team",ROW,Olympics,"(1992, 2016)",7,1992,2016,2016,Rowing,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1952,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1953,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1954,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1955,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1956,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1957,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1958,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1959,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1960,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1961,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1962,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1963,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1964,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1965,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1966,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1967,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1968,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1969,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1970,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1971,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1972,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1973,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1974,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1975,Shooting,Individual
30,Frans Lafortune,Belgium,SHO,Olympics,"(1952, 1976)",7,1952,1976,1976,Shooting,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1988,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1989,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1990,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1991,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1992,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1993,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1994,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1995,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1996,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1997,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1998,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,1999,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2000,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2001,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2002,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2003,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2004,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2005,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2006,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2007,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2008,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2009,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2010,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2011,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2012,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2013,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2014,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2015,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2016,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2017,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2018,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2019,Sailing,Individual
31,Santiago Lange,Argentina,SAL,Olympics/Other,"(1988, 2020)",7,1988,2020,2020,Sailing,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1988,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1989,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1990,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1991,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1992,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1993,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1994,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1995,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1996,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1997,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1998,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,1999,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2000,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2001,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2002,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2003,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2004,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2005,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2006,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2007,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2008,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2009,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2010,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2011,Judo,Individual
32,Jos Lansink,"Belgium, Netherlands",EJP,Olympics,"(1988, 2012)",7,1988,2012,2012,Judo,Individual
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1984,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1985,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1986,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1987,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1988,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1989,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1990,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1991,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1992,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1993,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1994,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1995,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1996,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1997,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1998,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,1999,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,2000,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,2001,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,2002,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,2003,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,2004,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,2005,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,2006,Curling,Team
